cusip,st_date,en_date,num_art
02079K30,2020-03-03,2020-03-03,109
02079K30,2020-03-09,2020-03-09,108
02079K30,2020-03-16,2020-03-16,167
02079K30,2020-03-30,2020-03-30,113
02079K30,2020-04-06,2020-04-06,122
02079K30,2020-04-13,2020-04-13,105
02079K30,2020-04-20,2020-04-20,114
02079K30,2020-04-27,2020-04-27,102
02079K30,2020-04-28,2020-04-28,140
02079K30,2020-04-29,2020-04-29,195
02079K30,2020-05-04,2020-05-04,118
02079K30,2020-05-11,2020-05-11,108
02079K30,2020-05-18,2020-05-18,117
02079K30,2020-06-01,2020-06-01,128
02079K30,2020-06-08,2020-06-08,130
02079K30,2020-06-18,2020-06-18,113
02079K30,2020-06-22,2020-06-22,152
02079K30,2020-06-23,2020-06-23,111
02079K30,2020-07-03,2020-07-03,109
02079K30,2020-07-13,2020-07-13,155
02079K30,2020-07-14,2020-07-14,123
02079K30,2020-07-15,2020-07-15,135
02079K30,2020-07-20,2020-07-20,110
02079K30,2020-07-27,2020-07-27,160
02079K30,2020-07-28,2020-07-28,145
02079K30,2020-07-29,2020-07-29,258
02079K30,2020-07-30,2020-07-30,259
02079K30,2020-07-31,2020-07-31,180
02079K30,2020-08-03,2020-08-03,239
02079K30,2020-08-04,2020-08-04,135
02079K30,2020-08-05,2020-08-05,119
02079K30,2020-08-14,2020-08-14,109
02079K30,2020-08-17,2020-08-17,116
02079K30,2020-08-24,2020-08-24,108
02079K30,2020-08-31,2020-08-31,102
02079K30,2020-09-14,2020-09-14,112
02079K30,2020-09-21,2020-09-21,110
02079K30,2020-09-30,2020-09-30,125
02079K30,2020-10-01,2020-10-01,138
02079K30,2020-10-06,2020-10-06,186
02079K30,2020-10-07,2020-10-07,133
02079K30,2020-10-12,2020-10-12,115
02079K30,2020-10-20,2020-10-20,388
02079K30,2020-10-21,2020-10-21,319
02079K30,2020-10-22,2020-10-22,155
02079K30,2020-10-26,2020-10-26,136
02079K30,2020-10-27,2020-10-27,115
02079K30,2020-10-28,2020-10-28,161
02079K30,2020-10-29,2020-10-29,155
02079K30,2020-10-30,2020-10-30,141
02079K30,2020-11-16,2020-11-16,111
02079K30,2020-11-23,2020-11-23,128
02079K30,2020-11-30,2020-11-30,122
02079K30,2020-12-07,2020-12-07,144
02079K30,2020-12-09,2020-12-09,143
02079K30,2020-12-10,2020-12-10,111
02079K30,2020-12-14,2020-12-14,197
02079K30,2020-12-15,2020-12-15,104
02079K30,2020-12-16,2020-12-16,189
02079K30,2020-12-17,2020-12-17,237
02079K30,2020-12-18,2020-12-18,152
02079K30,2020-12-21,2020-12-21,109
36960410,2015-04-10,2015-04-10,249
36960410,2015-04-17,2015-04-17,126
36960410,2015-06-09,2015-06-09,105
36960410,2015-09-10,2015-09-10,105
36960410,2015-10-05,2015-10-05,112
36960410,2016-01-13,2016-01-13,120
36960410,2016-01-15,2016-01-15,126
36960410,2016-10-21,2016-10-21,110
36960410,2016-10-31,2016-10-31,157
37045V10,2012-06-01,2012-06-01,107
38141G10,2011-01-05,2011-01-05,103
38141G10,2011-01-06,2011-01-06,106
38141G10,2011-01-18,2011-01-18,107
38141G10,2011-01-19,2011-01-19,214
38141G10,2011-01-20,2011-01-20,108
38141G10,2011-01-21,2011-01-21,105
38141G10,2011-03-01,2011-03-01,103
38141G10,2011-04-14,2011-04-14,109
38141G10,2011-04-19,2011-04-19,156
38141G10,2011-06-06,2011-06-06,106
38141G10,2011-07-19,2011-07-19,122
38141G10,2011-08-10,2011-08-10,113
38141G10,2011-09-02,2011-09-02,111
38141G10,2011-10-18,2011-10-18,167
38141G10,2011-10-19,2011-10-19,125
38141G10,2011-10-26,2011-10-26,124
38141G10,2012-01-18,2012-01-18,123
38141G10,2012-01-19,2012-01-19,118
38141G10,2012-03-14,2012-03-14,132
38141G10,2012-03-15,2012-03-15,121
40434L10,2001-09-04,2001-09-04,209
40434L10,2001-09-05,2001-09-05,188
40434L10,2002-03-18,2002-03-18,140
40434L10,2002-03-19,2002-03-19,173
40434L10,2002-03-20,2002-03-20,153
40434L10,2002-05-01,2002-05-01,127
40434L10,2002-11-21,2002-11-21,112
40434L10,2004-08-12,2004-08-12,101
40434L10,2005-02-09,2005-02-09,172
40434L10,2005-02-10,2005-02-10,159
40434L10,2005-03-30,2005-03-30,116
40434L10,2006-09-08,2006-09-08,103
40434L10,2006-09-12,2006-09-12,170
40434L10,2006-09-13,2006-09-13,113
40434L10,2006-09-22,2006-09-22,120
45814010,2000-09-22,2000-09-22,149
45814010,2002-07-17,2002-07-17,101
45814010,2004-10-13,2004-10-13,122
45814010,2004-12-03,2004-12-03,106
45814010,2005-01-11,2005-01-11,112
45814010,2005-01-12,2005-01-12,117
45814010,2005-03-11,2005-03-11,111
36960410,2017-06-12,2017-06-12,156
36960410,2017-07-21,2017-07-21,120
36960410,2017-10-20,2017-10-20,156
36960410,2017-11-13,2017-11-13,168
36960410,2017-11-14,2017-11-14,104
36960410,2018-01-24,2018-01-24,112
36960410,2018-04-20,2018-04-20,150
36960410,2018-10-01,2018-10-01,112
36960410,2018-10-30,2018-10-30,125
36960410,2019-01-31,2019-01-31,137
37045V10,2012-11-01,2012-11-01,105
37045V10,2012-12-19,2012-12-19,169
37045V10,2012-12-20,2012-12-20,125
37045V10,2013-01-14,2013-01-14,159
37045V10,2013-01-15,2013-01-15,137
37045V10,2013-01-16,2013-01-16,107
37045V10,2013-05-01,2013-05-01,111
37045V10,2013-05-02,2013-05-02,153
37045V10,2013-06-05,2013-06-05,105
37045V10,2013-07-02,2013-07-02,107
37045V10,2013-10-01,2013-10-01,102
37045V10,2013-12-10,2013-12-10,186
37045V10,2013-12-11,2013-12-11,175
37045V10,2013-12-12,2013-12-12,108
37045V10,2014-01-13,2014-01-13,110
37045V10,2014-01-14,2014-01-14,110
37045V10,2014-01-15,2014-01-15,118
37045V10,2014-03-12,2014-03-12,105
37045V10,2014-03-13,2014-03-13,109
36960410,2004-07-09,2004-07-09,101
36960410,2005-01-21,2005-01-21,110
36960410,2005-11-18,2005-11-18,101
36960410,2006-01-23,2006-01-23,103
36960410,2007-01-19,2007-01-19,111
36960410,2007-05-21,2007-05-21,120
36960410,2007-06-18,2007-06-18,123
36960410,2007-06-21,2007-06-21,107
36960410,2008-04-11,2008-04-11,138
36960410,2008-06-02,2008-06-02,107
36960410,2008-09-25,2008-09-25,105
36960410,2008-10-01,2008-10-01,128
36960410,2009-03-05,2009-03-05,110
36960410,2009-03-19,2009-03-19,101
36960410,2009-04-17,2009-04-17,110
36960410,2009-07-17,2009-07-17,112
36960410,2009-07-28,2009-07-28,117
36960410,2009-10-01,2009-10-01,135
36960410,2009-10-16,2009-10-16,169
36960410,2009-10-21,2009-10-21,108
36960410,2009-11-10,2009-11-10,102
36960410,2009-11-12,2009-11-12,108
36960410,2009-11-17,2009-11-17,109
36960410,2009-12-01,2009-12-01,128
36960410,2009-12-02,2009-12-02,123
36960410,2009-12-03,2009-12-03,232
36960410,2009-12-04,2009-12-04,145
36960410,2009-12-07,2009-12-07,112
36960410,2009-12-15,2009-12-15,116
36960410,2010-01-08,2010-01-08,137
37045V10,2014-03-26,2014-03-26,127
37045V10,2014-03-28,2014-03-28,152
37045V10,2014-03-31,2014-03-31,222
37045V10,2014-04-01,2014-04-01,370
37045V10,2014-04-02,2014-04-02,286
37045V10,2014-04-03,2014-04-03,192
37045V10,2014-04-04,2014-04-04,132
37045V10,2014-04-08,2014-04-08,128
37045V10,2014-04-09,2014-04-09,198
37045V10,2014-04-10,2014-04-10,210
37045V10,2014-04-11,2014-04-11,185
37045V10,2014-04-16,2014-04-16,139
37045V10,2014-04-17,2014-04-17,130
38141G10,2012-07-17,2012-07-17,127
38141G10,2012-10-16,2012-10-16,117
38141G10,2013-01-16,2013-01-16,142
38141G10,2013-04-16,2013-04-16,151
38141G10,2013-05-23,2013-05-23,117
38141G10,2013-07-16,2013-07-16,144
38141G10,2014-04-17,2014-04-17,106
38141G10,2014-11-20,2014-11-20,112
47816010,2004-12-16,2004-12-16,120
47816010,2005-11-07,2005-11-07,125
47816010,2005-12-05,2005-12-05,111
47816010,2006-01-25,2006-01-25,128
47816010,2006-06-26,2006-06-26,129
47816010,2010-09-30,2010-09-30,130
59491810,1998-05-18,1998-05-18,126
59491810,1999-05-06,1999-05-06,101
59491810,1999-11-08,1999-11-08,159
59491810,1999-11-09,1999-11-09,105
59491810,2000-04-03,2000-04-03,150
59491810,2000-04-04,2000-04-04,149
59491810,2000-04-05,2000-04-05,137
59491810,2000-06-07,2000-06-07,129
59491810,2000-06-08,2000-06-08,144
60705910,2003-02-21,2003-02-21,104
87612E10,2013-12-19,2013-12-19,137
87612E10,2013-12-20,2013-12-20,122
87612E10,2014-05-05,2014-05-05,113
91004710,2000-05-24,2000-05-24,106
91004710,2002-08-15,2002-08-15,128
91004710,2002-12-04,2002-12-04,113
91004710,2002-12-05,2002-12-05,267
91004710,2002-12-06,2002-12-06,215
91004710,2002-12-09,2002-12-09,340
91004710,2002-12-10,2002-12-10,275
91004710,2002-12-11,2002-12-11,119
36960410,2010-01-11,2010-01-11,130
36960410,2010-01-12,2010-01-12,101
36960410,2010-01-22,2010-01-22,171
36960410,2010-02-04,2010-02-04,106
36960410,2010-04-16,2010-04-16,130
36960410,2010-07-16,2010-07-16,129
36960410,2010-12-14,2010-12-14,131
36960410,2011-01-18,2011-01-18,103
36960410,2011-01-19,2011-01-19,127
36960410,2011-01-21,2011-01-21,221
36960410,2011-04-21,2011-04-21,152
37045V10,2014-04-24,2014-04-24,107
37045V10,2014-05-16,2014-05-16,151
37045V10,2014-05-21,2014-05-21,111
37045V10,2014-06-05,2014-06-05,214
37045V10,2014-06-10,2014-06-10,110
37045V10,2014-06-16,2014-06-16,107
37045V10,2014-06-18,2014-06-18,143
37045V10,2014-06-30,2014-06-30,149
37045V10,2014-07-01,2014-07-01,142
37045V10,2014-07-02,2014-07-02,122
37045V10,2014-07-24,2014-07-24,110
45814010,2005-10-19,2005-10-19,108
45814010,2006-01-18,2006-01-18,158
45814010,2006-01-19,2006-01-19,108
45814010,2007-04-17,2007-04-17,113
45814010,2008-01-16,2008-01-16,110
46625H10,2000-09-13,2000-09-13,151
46625H10,2002-07-24,2002-07-24,120
46625H10,2002-09-18,2002-09-18,120
59491810,2000-12-15,2000-12-15,108
59491810,2001-06-28,2001-06-28,135
59491810,2001-06-29,2001-06-29,128
60705910,2005-10-27,2005-10-27,117
60705910,2006-01-30,2006-01-30,130
60705910,2006-04-27,2006-04-27,124
60705910,2006-10-26,2006-10-26,117
60705910,2007-02-01,2007-02-01,112
60705910,2008-02-13,2008-02-13,129
60705910,2008-03-05,2008-03-05,101
60705910,2008-05-01,2008-05-01,115
60705910,2009-12-14,2009-12-14,195
60705910,2009-12-15,2009-12-15,146
60705910,2010-02-01,2010-02-01,150
60705910,2011-01-31,2011-01-31,108
60705910,2011-07-28,2011-07-28,134
60705910,2012-01-31,2012-01-31,104
60705910,2012-04-26,2012-04-26,113
60705910,2013-04-02,2013-04-02,134
60705910,2013-04-25,2013-04-25,112
60705910,2013-04-26,2013-04-26,104
60705910,2013-08-01,2013-08-01,148
37045V10,2014-10-01,2014-10-01,114
37045V10,2014-10-23,2014-10-23,105
37045V10,2014-11-20,2014-11-20,120
37045V10,2014-11-29,2014-11-29,235
37045V10,2015-01-12,2015-01-12,148
37045V10,2015-01-14,2015-01-14,156
37045V10,2015-02-04,2015-02-04,106
37045V10,2015-04-01,2015-04-01,101
37045V10,2015-07-23,2015-07-23,117
37045V10,2015-09-17,2015-09-17,125
37045V10,2015-10-01,2015-10-01,115
37045V10,2015-10-21,2015-10-21,104
37045V10,2016-01-04,2016-01-04,114
37045V10,2016-01-05,2016-01-05,101
37045V10,2016-01-13,2016-01-13,102
38141G10,2016-04-19,2016-04-19,127
38141G10,2016-07-19,2016-07-19,132
38141G10,2016-07-20,2016-07-20,115
38141G10,2016-10-18,2016-10-18,106
38141G10,2016-10-19,2016-10-19,115
38141G10,2016-11-30,2016-11-30,111
38141G10,2017-01-19,2017-01-19,109
38141G10,2017-01-24,2017-01-24,119
38141G10,2017-04-18,2017-04-18,106
38141G10,2017-04-19,2017-04-19,127
38141G10,2017-04-21,2017-04-21,101
38141G10,2017-07-19,2017-07-19,108
45814010,2009-05-13,2009-05-13,112
45814010,2009-07-15,2009-07-15,148
45814010,2009-10-14,2009-10-14,161
45814010,2009-10-15,2009-10-15,123
45814010,2009-11-12,2009-11-12,120
45814010,2009-12-16,2009-12-16,107
45814010,2010-01-08,2010-01-08,106
45814010,2010-01-14,2010-01-14,118
45814010,2010-01-15,2010-01-15,123
47816010,2017-01-26,2017-01-26,109
60705910,2015-07-31,2015-07-31,116
60705910,2016-12-12,2016-12-12,123
60705910,2016-12-13,2016-12-13,375
60705910,2016-12-14,2016-12-14,218
60705910,2017-01-11,2017-01-11,115
60705910,2017-01-12,2017-01-12,102
60705910,2018-02-02,2018-02-02,106
61744644,2005-06-13,2005-06-13,131
90130A30,2003-04-10,2003-04-10,142
98302410,2009-01-26,2009-01-26,188
37045V10,2017-01-03,2017-01-03,115
37045V10,2017-01-04,2017-01-04,103
37045V10,2017-03-06,2017-03-06,127
37045V10,2018-11-26,2018-11-26,272
37045V10,2018-11-27,2018-11-27,320
37045V10,2018-11-28,2018-11-28,211
37045V10,2019-09-16,2019-09-16,151
37045V10,2020-03-27,2020-03-27,129
38141G10,2017-07-21,2017-07-21,109
38141G10,2017-11-06,2017-11-06,106
38141G10,2017-11-07,2017-11-07,105
38141G10,2017-11-08,2017-11-08,106
38141G10,2018-01-19,2018-01-19,102
38141G10,2018-04-20,2018-04-20,106
38141G10,2018-05-05,2018-05-05,154
38141G10,2018-07-19,2018-07-19,106
38141G10,2018-07-20,2018-07-20,109
38141G10,2018-10-19,2018-10-19,145
38141G10,2018-10-20,2018-10-20,164
38141G10,2018-10-21,2018-10-21,147
38141G10,2018-10-22,2018-10-22,191
38141G10,2018-10-23,2018-10-23,123
37045V10,1998-07-28,1998-07-28,145
37045V10,1998-07-29,1998-07-29,102
37045V10,2000-12-12,2000-12-12,104
37045V10,2001-10-29,2001-10-29,159
37045V10,2001-10-30,2001-10-30,114
37045V10,2001-11-01,2001-11-01,115
37045V10,2002-02-01,2002-02-01,103
37045V10,2002-02-25,2002-02-25,163
37045V10,2002-03-01,2002-03-01,156
37045V10,2002-03-04,2002-03-04,147
37045V10,2002-04-01,2002-04-01,110
37045V10,2002-04-16,2002-04-16,105
37045V10,2002-05-01,2002-05-01,124
37045V10,2002-06-03,2002-06-03,113
37045V10,2002-10-01,2002-10-01,115
37045V10,2002-10-09,2002-10-09,103
37045V10,2002-10-10,2002-10-10,143
37045V10,2002-10-11,2002-10-11,127
37045V10,2002-10-14,2002-10-14,119
37045V10,2002-10-15,2002-10-15,132
37045V10,2002-10-16,2002-10-16,121
37045V10,2002-10-21,2002-10-21,110
37045V10,2002-10-31,2002-10-31,107
37045V10,2002-11-01,2002-11-01,115
37045V10,2003-01-06,2003-01-06,137
37045V10,2003-01-08,2003-01-08,104
37045V10,2003-01-13,2003-01-13,101
37045V10,2003-02-03,2003-02-03,114
37045V10,2003-02-10,2003-02-10,119
37045V10,2003-03-03,2003-03-03,122
37045V10,2003-04-01,2003-04-01,121
37045V10,2003-04-07,2003-04-07,136
37045V10,2003-04-09,2003-04-09,122
37045V10,2003-04-10,2003-04-10,139
37045V10,2003-04-14,2003-04-14,140
37045V10,2003-05-01,2003-05-01,106
37045V10,2004-10-14,2004-10-14,111
37045V10,2005-03-16,2005-03-16,133
37045V10,2005-03-17,2005-03-17,102
37045V10,2005-05-05,2005-05-05,132
37045V10,2005-05-06,2005-05-06,113
37045V10,2005-10-17,2005-10-17,170
37045V10,2005-10-18,2005-10-18,122
37045V10,2005-10-27,2005-10-27,114
37045V10,2005-11-21,2005-11-21,186
37045V10,2005-11-22,2005-11-22,155
37045V10,2006-01-09,2006-01-09,109
37045V10,2006-01-10,2006-01-10,123
37045V10,2006-01-26,2006-01-26,104
37045V10,2006-02-07,2006-02-07,145
37045V10,2006-02-08,2006-02-08,104
37045V10,2006-03-17,2006-03-17,117
37045V10,2006-03-23,2006-03-23,118
37045V10,2006-04-03,2006-04-03,183
37045V10,2006-06-30,2006-06-30,105
37045V10,2006-07-03,2006-07-03,146
37045V10,2006-07-07,2006-07-07,109
37045V10,2006-09-28,2006-09-28,129
37045V10,2006-10-04,2006-10-04,120
37045V10,2006-12-01,2006-12-01,104
37045V10,2007-01-08,2007-01-08,112
37045V10,2007-03-14,2007-03-14,113
37045V10,2007-09-24,2007-09-24,173
37045V10,2007-09-25,2007-09-25,160
37045V10,2007-09-26,2007-09-26,195
37045V10,2007-09-27,2007-09-27,160
37045V10,2007-11-07,2007-11-07,107
37045V10,2008-01-14,2008-01-14,122
37045V10,2008-02-13,2008-02-13,116
45814010,2010-04-13,2010-04-13,134
45814010,2010-04-14,2010-04-14,169
38141G10,2019-01-21,2019-01-21,112
38141G10,2019-04-19,2019-04-19,113
38141G10,2019-10-22,2019-10-22,104
38141G10,2020-01-21,2020-01-21,111
38141G10,2020-04-19,2020-04-19,156
38141G10,2020-04-21,2020-04-21,179
38141G10,2020-04-22,2020-04-22,182
38141G10,2020-07-15,2020-07-15,101
38141G10,2020-07-19,2020-07-19,171
38141G10,2020-07-20,2020-07-20,203
38141G10,2020-07-21,2020-07-21,180
38141G10,2020-07-22,2020-07-22,160
38141G10,2020-07-23,2020-07-23,176
38141G10,2020-10-14,2020-10-14,108
45814010,2010-07-14,2010-07-14,156
38141G10,2020-10-19,2020-10-19,196
38141G10,2020-10-20,2020-10-20,204
38141G10,2020-10-21,2020-10-21,191
38141G10,2020-10-22,2020-10-22,217
38141G10,2020-10-23,2020-10-23,211
45814010,2010-08-19,2010-08-19,154
45814010,2010-08-20,2010-08-20,105
45814010,2010-08-30,2010-08-30,112
45814010,2011-01-14,2011-01-14,113
45814010,2011-01-31,2011-01-31,130
45814010,2011-04-20,2011-04-20,123
45814010,2011-04-21,2011-04-21,103
45814010,2011-10-19,2011-10-19,108
45814010,2011-12-12,2011-12-12,126
45814010,2012-01-20,2012-01-20,105
45814010,2012-10-16,2012-10-16,102
45814010,2013-01-17,2013-01-17,147
45814010,2013-01-18,2013-01-18,108
45814010,2013-04-16,2013-04-16,118
45814010,2013-05-02,2013-05-02,150
45814010,2013-05-06,2013-05-06,115
45814010,2013-07-17,2013-07-17,120
45814010,2015-06-01,2015-06-01,124
46625H10,2004-01-15,2004-01-15,162
45814010,2020-07-24,2020-07-24,112
45920010,2002-04-08,2002-04-08,152
45920010,2002-04-09,2002-04-09,111
46625H10,2006-04-27,2006-04-27,103
46625H10,2008-03-14,2008-03-14,154
46625H10,2008-03-17,2008-03-17,297
46625H10,2008-03-18,2008-03-18,198
46625H10,2008-03-19,2008-03-19,102
46625H10,2008-03-24,2008-03-24,154
46625H10,2008-03-25,2008-03-25,109
46625H10,2008-06-19,2008-06-19,108
46625H10,2008-09-26,2008-09-26,284
46625H10,2008-09-27,2008-09-27,117
46625H10,2008-09-29,2008-09-29,142
46625H10,2008-10-15,2008-10-15,107
46625H10,2009-04-16,2009-04-16,109
46625H10,2009-10-14,2009-10-14,144
46625H10,2009-10-15,2009-10-15,131
46625H10,2010-01-15,2010-01-15,152
46625H10,2010-04-14,2010-04-14,137
46625H10,2010-07-15,2010-07-15,120
46625H10,2010-10-13,2010-10-13,112
46625H10,2011-01-14,2011-01-14,162
46625H10,2011-04-13,2011-04-13,131
46625H10,2011-07-07,2011-07-07,127
46625H10,2011-07-14,2011-07-14,145
59491810,2001-09-06,2001-09-06,122
59491810,2001-09-07,2001-09-07,103
59491810,2001-10-25,2001-10-25,126
59491810,2001-11-01,2001-11-01,138
59491810,2001-11-02,2001-11-02,213
59491810,2001-11-05,2001-11-05,116
59491810,2001-11-06,2001-11-06,143
59491810,2001-11-12,2001-11-12,120
59491810,2002-03-18,2002-03-18,104
59491810,2002-04-18,2002-04-18,124
59491810,2002-04-19,2002-04-19,128
59491810,2002-04-22,2002-04-22,108
90130A30,2007-05-01,2007-05-01,135
90130A30,2007-05-02,2007-05-02,147
90130A30,2007-08-01,2007-08-01,138
47816010,2019-08-26,2019-08-26,136
47816010,2019-08-27,2019-08-27,157
47816010,2019-10-18,2019-10-18,109
47816010,2020-10-13,2020-10-13,171
46625H10,2011-10-13,2011-10-13,154
46625H10,2012-01-13,2012-01-13,168
59491810,2002-11-01,2002-11-01,171
59491810,2002-11-02,2002-11-02,114
59491810,2002-11-04,2002-11-04,138
59491810,2002-11-07,2002-11-07,104
59491810,2003-01-17,2003-01-17,106
45920010,2004-12-08,2004-12-08,137
45920010,2004-12-09,2004-12-09,104
45920010,2005-04-15,2005-04-15,112
45920010,2005-07-19,2005-07-19,106
46625H10,2012-02-09,2012-02-09,119
46625H10,2012-03-13,2012-03-13,142
46625H10,2012-03-14,2012-03-14,111
46625H10,2012-04-04,2012-04-04,116
46625H10,2012-04-13,2012-04-13,129
46625H10,2012-05-11,2012-05-11,449
46625H10,2012-05-14,2012-05-14,304
46625H10,2012-05-15,2012-05-15,284
46625H10,2012-05-16,2012-05-16,217
46625H10,2012-05-17,2012-05-17,175
46625H10,2012-05-18,2012-05-18,116
46625H10,2012-05-21,2012-05-21,159
46625H10,2012-05-22,2012-05-22,140
46625H10,2012-05-25,2012-05-25,108
46625H10,2012-06-01,2012-06-01,101
46625H10,2012-06-13,2012-06-13,160
46625H10,2012-06-19,2012-06-19,193
46625H10,2012-06-28,2012-06-28,103
46625H10,2012-07-13,2012-07-13,238
46625H10,2012-10-02,2012-10-02,104
46625H10,2012-10-12,2012-10-12,168
46625H10,2012-10-15,2012-10-15,113
46625H10,2012-11-19,2012-11-19,104
46625H10,2013-01-16,2013-01-16,137
46625H10,2013-03-14,2013-03-14,114
46625H10,2013-03-15,2013-03-15,141
46625H10,2013-03-18,2013-03-18,107
46625H10,2013-03-20,2013-03-20,101
46625H10,2013-04-12,2013-04-12,232
46625H10,2013-04-29,2013-04-29,101
46625H10,2013-05-15,2013-05-15,113
46625H10,2013-05-16,2013-05-16,142
46625H10,2013-05-21,2013-05-21,570
46625H10,2013-05-22,2013-05-22,107
46625H10,2013-05-23,2013-05-23,161
46625H10,2013-07-12,2013-07-12,167
46625H10,2013-07-30,2013-07-30,168
46625H10,2013-08-14,2013-08-14,123
46625H10,2013-09-09,2013-09-09,106
46625H10,2013-09-17,2013-09-17,160
46625H10,2013-09-19,2013-09-19,231
46625H10,2013-09-20,2013-09-20,130
46625H10,2013-09-25,2013-09-25,107
46625H10,2013-09-26,2013-09-26,114
46625H10,2013-10-11,2013-10-11,225
46625H10,2013-10-16,2013-10-16,118
46625H10,2013-10-21,2013-10-21,145
59491810,2003-05-30,2003-05-30,105
59491810,2003-07-09,2003-07-09,142
59491810,2003-09-15,2003-09-15,105
59491810,2004-03-18,2004-03-18,113
59491810,2004-03-24,2004-03-24,187
59491810,2004-03-25,2004-03-25,142
59491810,2004-04-02,2004-04-02,101
59491810,2004-06-28,2004-06-28,129
59491810,2004-07-01,2004-07-01,116
59491810,2004-07-19,2004-07-19,114
59491810,2004-07-21,2004-07-21,161
59491810,2004-07-23,2004-07-23,114
59491810,2004-11-08,2004-11-08,134
59491810,2004-11-09,2004-11-09,115
59491810,2004-11-15,2004-11-15,140
59491810,2004-12-22,2004-12-22,149
59491810,2005-01-06,2005-01-06,106
59491810,2005-01-28,2005-01-28,103
59491810,2005-04-25,2005-04-25,110
59491810,2005-05-13,2005-05-13,119
59491810,2005-06-06,2005-06-06,162
59491810,2005-09-14,2005-09-14,110
59491810,2005-09-27,2005-09-27,107
59491810,2005-10-11,2005-10-11,116
59491810,2005-10-12,2005-10-12,109
59491810,2005-11-01,2005-11-01,112
59491810,2005-11-07,2005-11-07,149
59491810,2005-11-22,2005-11-22,104
59491810,2006-01-05,2006-01-05,101
59491810,2006-02-14,2006-02-14,120
59491810,2006-02-15,2006-02-15,117
59491810,2006-03-22,2006-03-22,143
59491810,2006-04-24,2006-04-24,105
59491810,2006-04-27,2006-04-27,112
59491810,2006-04-28,2006-04-28,140
45920010,2009-03-18,2009-03-18,110
45920010,2009-10-15,2009-10-15,128
45920010,2010-09-20,2010-09-20,121
45920010,2011-02-14,2011-02-14,188
45920010,2011-02-20,2011-02-20,172
45920010,2011-03-10,2011-03-10,160
45920010,2011-03-17,2011-03-17,111
45920010,2011-03-24,2011-03-24,137
45920010,2011-04-04,2011-04-04,139
45920010,2011-04-07,2011-04-07,135
45920010,2011-04-18,2011-04-18,132
45920010,2011-04-22,2011-04-22,132
45920010,2011-04-29,2011-04-29,141
45920010,2011-06-16,2011-06-16,117
45920010,2011-08-04,2011-08-04,127
45920010,2011-08-10,2011-08-10,145
45920010,2011-08-17,2011-08-17,121
45920010,2011-08-24,2011-08-24,125
45920010,2011-08-31,2011-08-31,135
45920010,2011-09-21,2011-09-21,102
45920010,2011-09-28,2011-09-28,141
45920010,2011-10-05,2011-10-05,126
45920010,2011-10-12,2011-10-12,131
45920010,2011-10-19,2011-10-19,145
45920010,2011-10-25,2011-10-25,101
45920010,2011-11-09,2011-11-09,209
45920010,2011-11-14,2011-11-14,105
45920010,2012-08-15,2012-08-15,101
45920010,2012-08-28,2012-08-28,178
45920010,2012-08-30,2012-08-30,120
45920010,2012-09-04,2012-09-04,165
45920010,2012-09-06,2012-09-06,111
45920010,2012-09-11,2012-09-11,152
45920010,2012-09-13,2012-09-13,125
45920010,2012-09-18,2012-09-18,129
45920010,2012-09-20,2012-09-20,112
45920010,2012-09-27,2012-09-27,133
45920010,2012-10-04,2012-10-04,139
45920010,2012-10-11,2012-10-11,121
45920010,2012-10-17,2012-10-17,113
45920010,2012-10-18,2012-10-18,125
45920010,2012-10-25,2012-10-25,149
45920010,2012-11-01,2012-11-01,119
45920010,2012-11-08,2012-11-08,117
45920010,2012-11-14,2012-11-14,126
45920010,2012-11-15,2012-11-15,140
45920010,2012-11-22,2012-11-22,109
45920010,2012-11-29,2012-11-29,183
45920010,2012-12-06,2012-12-06,121
45920010,2012-12-13,2012-12-13,129
45920010,2012-12-19,2012-12-19,109
45920010,2012-12-20,2012-12-20,185
45920010,2012-12-27,2012-12-27,167
45920010,2013-01-03,2013-01-03,107
45920010,2013-01-10,2013-01-10,173
45920010,2013-01-15,2013-01-15,101
45920010,2013-01-16,2013-01-16,124
45920010,2013-01-17,2013-01-17,187
45920010,2013-01-22,2013-01-22,152
45920010,2013-01-23,2013-01-23,179
45920010,2013-01-24,2013-01-24,275
45920010,2013-01-31,2013-01-31,121
45920010,2013-02-07,2013-02-07,137
45920010,2013-02-14,2013-02-14,119
45920010,2013-02-21,2013-02-21,142
45920010,2013-02-28,2013-02-28,103
45920010,2013-03-07,2013-03-07,115
45920010,2013-03-14,2013-03-14,101
45920010,2013-03-21,2013-03-21,144
45920010,2013-04-04,2013-04-04,105
45920010,2013-04-11,2013-04-11,144
45920010,2013-04-18,2013-04-18,231
45920010,2013-04-19,2013-04-19,154
45920010,2013-04-24,2013-04-24,132
45920010,2013-04-25,2013-04-25,142
45920010,2013-04-30,2013-04-30,123
45920010,2013-05-01,2013-05-01,116
45920010,2013-05-02,2013-05-02,152
45920010,2013-05-09,2013-05-09,115
45920010,2013-05-16,2013-05-16,148
45920010,2013-05-23,2013-05-23,163
45920010,2013-06-04,2013-06-04,148
45920010,2013-06-05,2013-06-05,116
45920010,2013-06-06,2013-06-06,141
45920010,2013-06-13,2013-06-13,153
45920010,2013-06-18,2013-06-18,103
45920010,2013-06-20,2013-06-20,166
45920010,2013-06-27,2013-06-27,116
45920010,2013-07-02,2013-07-02,104
45920010,2013-07-04,2013-07-04,112
